facility_id,facility_name,facility_type,facility_subtype,address,city,state,zip_code,district,area,region,latitude,longitude,report_date,report_year,report_month,max_throughput_daily,actual_throughput_daily,letters_processed,flats_processed,parcels_processed,total_pieces_processed,sorting_machines,sorting_machines_active,delivery_vehicles,delivery_vehicles_active,total_employees,carriers,clerks,supervisors,operating_hours,overtime_hours,operating_cost_daily,revenue_daily,square_footage,year_built,last_renovation_year,po_boxes,delivery_routes,load_time
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-04-21,2023,4,612000,443161,265896,110790,66474,443160,26,22,380,327,2200,770,550,176,19.4,266.7,11279.28,4928.78,720000,1970,2015,0,380,2023-04-21 08:00:00
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-04-24,2023,4,612000,373813,224287,93453,56071,373811,14,11,380,339,2200,770,550,176,23.0,119.6,18143.43,4881.54,720000,1970,2015,0,380,2023-04-24 08:00:00
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-04-27,2023,4,612000,309471,185682,77367,46420,309469,23,17,380,349,2200,770,550,176,24.0,137.5,12225.44,5377.00,720000,1970,2015,0,380,2023-04-27 08:00:00
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-04-30,2023,4,612000,137655,82593,34413,20648,137654,9,8,380,38,2200,770,550,176,23.6,4.0,2837.26,1352.95,720000,1970,2015,0,380,2023-04-30 08:00:00
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-05-03,2023,5,612000,321088,192652,80272,48163,321087,23,20,380,350,2200,770,550,176,17.7,224.9,13809.01,3215.20,720000,1970,2015,0,380,2023-05-03 08:00:00
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-05-06,2023,5,612000,134155,80493,33538,20123,134154,30,23,380,38,2200,770,550,176,22.6,19.3,3118.16,1114.58,720000,1970,2015,0,380,2023-05-06 08:00:00
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-05-09,2023,5,612000,369777,221866,92444,55466,369776,26,23,380,370,2200,770,550,176,19.2,228.8,8238.59,6022.70,720000,1970,2015,0,380,2023-05-09 08:00:00
FAC-CHI-001,Chicago P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,433 W Harrison St,Chicago,IL,60607,CHICAGO,GREAT LAKES,CENTRAL,41.874522,-87.639876,2023-05-12,2023,5,612000,452427,271456,113106,67864,452426,15,11,380,361,2200,770,550,176,22.8,200.1,10691.60,8960.83,720000,1970,2015,0,380,2023-05-12 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-01-15,2023,1,578000,84829,50897,21207,12724,84828,19,16,360,36,2100,735,525,168,21.3,1.4,3344.49,691.51,680000,1972,2019,0,360,2023-01-15 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-01-18,2023,1,578000,382115,229269,95528,57317,382114,23,17,360,350,2100,735,525,168,21.1,257.2,15750.50,5053.79,680000,1972,2019,0,360,2023-01-18 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-01-21,2023,1,578000,139308,83584,34827,20896,139307,24,22,360,36,2100,735,525,168,18.2,16.2,5035.31,1922.72,680000,1972,2019,0,360,2023-01-21 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-01-24,2023,1,578000,386183,231709,96545,57927,386181,26,20,360,345,2100,735,525,168,22.6,71.7,17937.79,4219.57,680000,1972,2019,0,360,2023-01-24 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-01-27,2023,1,578000,393820,236292,98455,59073,393820,26,22,360,323,2100,735,525,168,16.2,262.7,10024.77,4153.00,680000,1972,2019,0,360,2023-01-27 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-01-30,2023,1,578000,339725,203835,84931,50958,339724,18,14,360,333,2100,735,525,168,23.0,188.9,12059.84,3496.68,680000,1972,2019,0,360,2023-01-30 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-02,2023,2,578000,335270,201162,83817,50290,335269,21,17,360,341,2100,735,525,168,21.5,211.5,11642.13,5872.32,680000,1972,2019,0,360,2023-02-02 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-05,2023,2,578000,88917,53350,22229,13337,88916,17,13,360,36,2100,735,525,168,21.5,6.1,3329.65,1216.31,680000,1972,2019,0,360,2023-02-05 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-08,2023,2,578000,411177,246706,102794,61676,411176,19,15,360,340,2100,735,525,168,18.6,225.7,11565.38,4529.87,680000,1972,2019,0,360,2023-02-08 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-11,2023,2,578000,91088,54652,22772,13663,91087,14,11,360,36,2100,735,525,168,21.9,19.0,3707.73,938.07,680000,1972,2019,0,360,2023-02-11 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-14,2023,2,578000,465620,279372,116405,69843,465620,23,18,360,333,2100,735,525,168,22.1,199.2,23008.76,8377.22,680000,1972,2019,0,360,2023-02-14 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-17,2023,2,578000,349659,209795,87414,52448,349657,15,12,360,320,2100,735,525,168,21.7,81.6,7470.63,3026.06,680000,1972,2019,0,360,2023-02-17 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-20,2023,2,578000,348581,209148,87145,52287,348580,30,28,360,335,2100,735,525,168,22.0,75.6,7099.88,3978.03,680000,1972,2019,0,360,2023-02-20 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-23,2023,2,578000,397492,238495,99373,59623,397491,22,17,360,351,2100,735,525,168,18.0,265.4,9310.30,3491.62,680000,1972,2019,0,360,2023-02-23 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-02-26,2023,2,578000,120272,72163,30068,18040,120271,10,8,360,36,2100,735,525,168,21.5,3.0,5332.17,2332.01,680000,1972,2019,0,360,2023-02-26 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-01,2023,3,578000,294329,176597,73582,44149,294328,15,11,360,341,2100,735,525,168,20.9,247.7,7879.37,4200.33,680000,1972,2019,0,360,2023-03-01 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-04,2023,3,578000,117029,70217,29257,17554,117028,22,17,360,36,2100,735,525,168,20.7,8.6,4336.96,1020.82,680000,1972,2019,0,360,2023-03-04 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-07,2023,3,578000,466009,279605,116502,69901,466008,11,10,360,315,2100,735,525,168,17.7,215.1,11515.88,4700.06,680000,1972,2019,0,360,2023-03-07 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-10,2023,3,578000,291677,175006,72919,43751,291676,13,9,360,327,2100,735,525,168,20.8,122.8,7859.03,4807.85,680000,1972,2019,0,360,2023-03-10 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-13,2023,3,578000,456283,273769,114070,68442,456281,22,16,360,316,2100,735,525,168,18.1,247.8,17198.99,8051.97,680000,1972,2019,0,360,2023-03-13 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-16,2023,3,578000,323857,194314,80964,48578,323856,21,16,360,316,2100,735,525,168,17.2,116.4,7859.07,2822.63,680000,1972,2019,0,360,2023-03-16 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-19,2023,3,578000,105791,63474,26447,15868,105789,27,24,360,36,2100,735,525,168,20.6,5.8,2510.48,1720.60,680000,1972,2019,0,360,2023-03-19 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-22,2023,3,578000,455430,273258,113857,68314,455429,20,18,360,329,2100,735,525,168,20.0,70.1,9653.21,6004.55,680000,1972,2019,0,360,2023-03-22 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-25,2023,3,578000,106948,64168,26737,16042,106947,27,21,360,36,2100,735,525,168,16.7,19.2,4821.08,1593.78,680000,1972,2019,0,360,2023-03-25 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-28,2023,3,578000,277438,166462,69359,41615,277436,29,26,360,332,2100,735,525,168,22.1,93.8,9868.17,3691.80,680000,1972,2019,0,360,2023-03-28 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-03-31,2023,3,578000,344917,206950,86229,51737,344916,13,12,360,326,2100,735,525,168,22.5,292.3,11761.78,4449.49,680000,1972,2019,0,360,2023-03-31 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-03,2023,4,578000,356163,213697,89040,53424,356161,29,22,360,313,2100,735,525,168,19.3,173.9,14202.89,4560.82,680000,1972,2019,0,360,2023-04-03 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-06,2023,4,578000,471360,282816,117840,70704,471360,25,18,360,310,2100,735,525,168,18.0,79.0,20351.65,8663.09,680000,1972,2019,0,360,2023-04-06 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-09,2023,4,578000,81690,49014,20422,12253,81689,29,26,360,36,2100,735,525,168,19.7,1.1,2904.34,1263.88,680000,1972,2019,0,360,2023-04-09 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-12,2023,4,578000,402676,241605,100669,60401,402675,28,23,360,308,2100,735,525,168,18.1,82.8,11532.99,7477.76,680000,1972,2019,0,360,2023-04-12 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-15,2023,4,578000,119719,71831,29929,17957,119717,11,8,360,36,2100,735,525,168,21.0,16.0,4943.61,1404.18,680000,1972,2019,0,360,2023-04-15 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-18,2023,4,578000,275584,165350,68896,41337,275583,25,20,360,316,2100,735,525,168,22.7,78.4,13341.52,4346.65,680000,1972,2019,0,360,2023-04-18 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-21,2023,4,578000,312362,187417,78090,46854,312361,23,21,360,319,2100,735,525,168,21.6,153.9,10768.68,4268.94,680000,1972,2019,0,360,2023-04-21 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-24,2023,4,578000,391743,235045,97935,58761,391741,25,19,360,314,2100,735,525,168,20.8,236.6,9439.15,3462.12,680000,1972,2019,0,360,2023-04-24 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-27,2023,4,578000,474552,284731,118638,71182,474551,21,17,360,342,2100,735,525,168,18.1,50.6,19827.51,8565.53,680000,1972,2019,0,360,2023-04-27 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-04-30,2023,4,578000,127206,76323,31801,19080,127204,29,24,360,36,2100,735,525,168,17.2,10.8,3861.18,1860.13,680000,1972,2019,0,360,2023-04-30 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-05-03,2023,5,578000,414456,248673,103614,62168,414455,20,16,360,321,2100,735,525,168,17.5,224.4,15398.67,4477.26,680000,1972,2019,0,360,2023-05-03 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-05-06,2023,5,578000,142591,85554,35647,21388,142589,21,15,360,36,2100,735,525,168,22.0,14.1,6322.81,1801.34,680000,1972,2019,0,360,2023-05-06 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-05-09,2023,5,578000,445982,267589,111495,66897,445981,28,26,360,329,2100,735,525,168,16.3,175.6,16815.94,8222.30,680000,1972,2019,0,360,2023-05-09 08:00:00
FAC-LA-001,Los Angeles P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,7001 S Central Ave,Los Angeles,CA,90052,LOS ANGELES,PACIFIC,WESTERN,33.979238,-118.255325,2023-05-12,2023,5,578000,387423,232453,96855,58113,387421,11,9,360,327,2100,735,525,168,21.8,152.5,15358.78,3817.02,680000,1972,2019,0,360,2023-05-12 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-01-15,2023,1,442000,99322,59593,24830,14898,99321,16,13,280,28,1600,560,400,128,21.5,13.0,4524.41,1810.45,520000,1975,2016,0,280,2023-01-15 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-01-18,2023,1,442000,347885,208731,86971,52182,347884,20,18,280,260,1600,560,400,128,23.1,172.0,12604.04,5360.74,520000,1975,2016,0,280,2023-01-18 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-01-21,2023,1,442000,80862,48517,20215,12129,80861,28,24,280,28,1600,560,400,128,18.3,4.5,1836.49,1596.22,520000,1975,2016,0,280,2023-01-21 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-01-24,2023,1,442000,234347,140608,58586,35152,234346,22,17,280,248,1600,560,400,128,16.2,131.1,5081.48,2882.83,520000,1975,2016,0,280,2023-01-24 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-01-27,2023,1,442000,320901,192540,80225,48135,320900,12,9,280,252,1600,560,400,128,21.5,95.0,8103.42,4914.25,520000,1975,2016,0,280,2023-01-27 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-01-30,2023,1,442000,308281,184968,77070,46242,308280,27,23,280,256,1600,560,400,128,20.7,108.0,12065.24,4166.37,520000,1975,2016,0,280,2023-01-30 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-02,2023,2,442000,210463,126277,52615,31569,210461,22,20,280,262,1600,560,400,128,17.3,160.4,6391.12,3167.65,520000,1975,2016,0,280,2023-02-02 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-05,2023,2,442000,95769,57461,23942,14365,95768,30,24,280,28,1600,560,400,128,22.8,4.0,3020.63,1321.47,520000,1975,2016,0,280,2023-02-05 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-08,2023,2,442000,270182,162109,67545,40527,270181,20,17,280,258,1600,560,400,128,23.9,123.8,13330.33,4295.56,520000,1975,2016,0,280,2023-02-08 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-11,2023,2,442000,83985,50391,20996,12597,83984,8,6,280,28,1600,560,400,128,21.5,14.9,1803.27,1283.03,520000,1975,2016,0,280,2023-02-11 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-14,2023,2,442000,338214,202928,84553,50732,338213,17,15,280,246,1600,560,400,128,22.4,104.8,8693.44,3722.90,520000,1975,2016,0,280,2023-02-14 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-17,2023,2,442000,243855,146313,60963,36578,243854,28,21,280,260,1600,560,400,128,16.3,247.2,5121.18,3018.52,520000,1975,2016,0,280,2023-02-17 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-20,2023,2,442000,242448,145468,60612,36367,242447,10,9,280,249,1600,560,400,128,19.3,100.2,10569.61,4489.54,520000,1975,2016,0,280,2023-02-20 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-23,2023,2,442000,303907,182344,75976,45586,303906,24,20,280,247,1600,560,400,128,17.3,278.5,14686.50,5959.19,520000,1975,2016,0,280,2023-02-23 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-02-26,2023,2,442000,85610,51366,21402,12841,85609,18,16,280,28,1600,560,400,128,19.7,1.5,3649.09,916.66,520000,1975,2016,0,280,2023-02-26 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-03-01,2023,3,442000,312179,187307,78044,46826,312177,25,20,280,266,1600,560,400,128,16.1,184.1,10502.82,5017.95,520000,1975,2016,0,280,2023-03-01 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-03-04,2023,3,442000,83017,49810,20754,12452,83016,26,21,280,28,1600,560,400,128,21.1,7.4,3341.03,1133.82,520000,1975,2016,0,280,2023-03-04 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-03-07,2023,3,442000,355169,213101,88792,53275,355168,18,16,280,246,1600,560,400,128,16.5,256.0,16792.97,4129.29,520000,1975,2016,0,280,2023-03-07 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-03-10,2023,3,442000,315032,189019,78758,47254,315031,11,8,280,272,1600,560,400,128,18.4,173.2,7219.20,5874.44,520000,1975,2016,0,280,2023-03-10 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-03-13,2023,3,442000,243563,146137,60890,36534,243561,20,16,280,262,1600,560,400,128,21.9,286.5,7933.77,4117.98,520000,1975,2016,0,280,2023-03-13 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-03-16,2023,3,442000,248507,149104,62126,37276,248506,21,18,280,268,1600,560,400,128,20.9,284.8,7055.66,4046.53,520000,1975,2016,0,280,2023-03-16 08:00:00
FAC-ATL-001,Atlanta P&DC,PROCESSING_DISTRIBUTION_CENTER,P&DC,3900 Crown Rd SW,Atlanta,GA,30304,ATLANTA,SOUTHERN,SOUTHERN,33.628892,-84.434173,2023-03-19,2023,3,442000,79486,47691,19871,11922,79484,22,18,280,28,1600,560,400,128,17.9,7.3,3928.82,986.26,520000,1975,2016,0,280,2023-03-19 08:00:00
